ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Value_in_Source
5433,Nanti,h_u0068,h,,,michael2008a,h
5434,Nanti,m_u006D,m,,,michael2008a,m
5435,Nanti,n_u006E,n,,,michael2008a,n
5436,Nanti,n_u0272,ɲ,,,michael2008a,ɲ
5437,Nanti,n_u004E,N,,,michael2008a,N
5438,Nanti,j_u006A,j,,,michael2008a,j
5439,Nanti,r_u027E,ɾ,,,michael2008a,ɾ
5440,Nanti,rj_u027Eu02B2,ɾʲ,,,michael2008a,ɾʲ
5441,Nanti,i_u0069,i,,,michael2008a,i
5442,Nanti,i_u0069u02D0,iː,,,michael2008a,iː
5443,Nanti,ii_u0268u0069,ɨi,,,michael2008a,ɨi
5444,Nanti,e_u0065,e,,,michael2008a,e
5445,Nanti,e_u0065u02D0,eː,,,michael2008a,eː
5446,Nanti,o_u006F,o,,,michael2008a,o
5447,Nanti,o_u006Fu02D0,oː,,,michael2008a,oː
5448,Nanti,a_u0061,a,,,michael2008a,a
5449,Nanti,a_u0061u02D0,aː,,,michael2008a,aː
5450,NapoQ,p_u0070,p,,,zariquiey2004a,p
5451,NapoQ,t_u0074,t,,,zariquiey2004a,t
5452,NapoQ,k_u006B,k,,,zariquiey2004a,k
5453,NapoQ,b_u0062,b,,,zariquiey2004a,b
5454,NapoQ,d_u0064,d,,,zariquiey2004a,d
5455,NapoQ,g_u0261,ɡ,,,zariquiey2004a,ɡ
5456,NapoQ,ts_u0074u0073,ts,,,zariquiey2004a,ts
5457,NapoQ,ts_u0074u0283,tʃ,,,zariquiey2004a,tʃ
5458,NapoQ,f_u0278,ɸ,,,zariquiey2004a,ɸ
5459,NapoQ,s_u0073,s,,,zariquiey2004a,s
5460,NapoQ,s_u0283,ʃ,,,zariquiey2004a,ʃ
5461,NapoQ,h_u0068,h,,,zariquiey2004a,h
5462,NapoQ,m_u006D,m,,,zariquiey2004a,m
5463,NapoQ,n_u006E,n,,,zariquiey2004a,n
5464,NapoQ,n_u0272,ɲ,,,zariquiey2004a,ɲ
5465,NapoQ,j_u006A,j,,,zariquiey2004a,j
5466,NapoQ,w_u0077,w,,,zariquiey2004a,w
5467,NapoQ,r_u027E,ɾ,,,zariquiey2004a,ɾ
5468,NapoQ,l_u006C,l,,,zariquiey2004a,l
5469,NapoQ,y_u028E,ʎ,,,zariquiey2004a,ʎ
5470,NapoQ,i_u0069,i,,,zariquiey2004a,i
5471,NapoQ,u_u0075,u,,,zariquiey2004a,u
5472,NapoQ,a_u0061,a,,,zariquiey2004a,a
5473,Nhandeva,p_u0070,p,,,costa2003a,p
5474,Nhandeva,t_u0074,t,,,costa2003a,t
5475,Nhandeva,k_u006B,k,,,costa2003a,k
5476,Nhandeva,kw_u006Bu02B7,kʷ,,,costa2003a,kʷ
5477,Nhandeva,_u0294,ʔ,,,costa2003a,ʔ
5478,Nhandeva,dz_u0064u0292,dʒ,,,costa2003a,dʒ
5479,Nhandeva,g_u0261,ɡ,,,costa2003a,ɡ
5480,Nhandeva,gw_u0261u02B7,ɡʷ,,,costa2003a,ɡʷ
5481,Nhandeva,mb_u006Du0062,mb,,,costa2003a,mb
5482,Nhandeva,nd_u006Eu0064,nd,,,costa2003a,nd
5483,Nhandeva,ngg_u014Bu0261,ŋɡ,,,costa2003a,ŋɡ
5484,Nhandeva,ts_u0074u0073,ts,,,costa2003a,ts
5485,Nhandeva,ts_u0074u0283,tʃ,,,costa2003a,tʃ
5486,Nhandeva,j_u006A,j,,,costa2003a,j
5487,Nhandeva,w_u0270,ɰ,,,costa2003a,ɰ
5488,Nhandeva,w_u0077,w,,,costa2003a,w
5489,Nhandeva,r_u027E,ɾ,,,costa2003a,ɾ
5490,Nhandeva,i_u0069,i,,,costa2003a,i
5491,Nhandeva,i_u0069u0303,ĩ,,,costa2003a,ĩ
5492,Nhandeva,i_u0268,ɨ,,,costa2003a,ɨ
5493,Nhandeva,i_u0268u0303,ɨ̃,,,costa2003a,ɨ̃
5494,Nhandeva,u_u0075,u,,,costa2003a,u
5495,Nhandeva,u_u0075u0303,ũ,,,costa2003a,ũ
5496,Nhandeva,e_u025B,ɛ,,,costa2003a,ɛ
5497,Nhandeva,e_u025Bu0303,ɛ̃,,,costa2003a,ɛ̃
5498,Nhandeva,o_u0254,ɔ,,,costa2003a,ɔ
5499,Nhandeva,o_u0254u0303,ɔ̃,,,costa2003a,ɔ̃
5500,Nhandeva,a_u0061,a,,,costa2003a,a
5501,Nhandeva,a_u0061u0303,ã,,,costa2003a,ã
5502,Nheengatu,p_u0070,p,,,moore1993a,p
5503,Nheengatu,t_u0074,t,,,moore1993a,t
5504,Nheengatu,c_u0063,c,,,moore1993a,c
5505,Nheengatu,k_u006B,k,,,moore1993a,k
5506,Nheengatu,kw_u006Bu02B7,kʷ,,,moore1993a,kʷ
5507,Nheengatu,_u0294,ʔ,,,moore1993a,ʔ
5508,Nheengatu,b_u0062,b,,,moore1993a,b
5509,Nheengatu,g_u0261,ɡ,,,moore1993a,ɡ
5510,Nheengatu,mb_u006Du0062,mb,,,moore1993a,mb
5511,Nheengatu,nd_u006Eu0064,nd,,,moore1993a,nd
5512,Nheengatu,ngg_u014Bu0261,ŋɡ,,,moore1993a,ŋɡ
5513,Nheengatu,s_u0073,s,,,moore1993a,s
5514,Nheengatu,s_u0283,ʃ,,,moore1993a,ʃ
5515,Nheengatu,m_u006D,m,,,moore1993a,m
5516,Nheengatu,n_u006E,n,,,moore1993a,n
5517,Nheengatu,j_u006A,j,,,moore1993a,j
5518,Nheengatu,j_u006Au0303,j̃,,,moore1993a,j̃
5519,Nheengatu,w_u0077,w,,,moore1993a,w
5520,Nheengatu,r_u027E,ɾ,,,moore1993a,ɾ
5521,Nheengatu,i_u0069,i,,,moore1993a,i
5522,Nheengatu,u_u0075,u,,,moore1993a,u
5523,Nheengatu,e_u0065,e,,,moore1993a,e
5524,Nheengatu,a_u0061,a,,,moore1993a,a
5525,NinamN,th_u0074u02B0,tʰ,,,gomez1990a,tʰ
5526,NinamN,p_u0070,p,,,gomez1990a,p
5527,NinamN,t_u0074,t,,,gomez1990a,t
5528,NinamN,ts_u0074u0283,tʃ,,,gomez1990a,tʃ
5529,NinamN,k_u006B,k,,,gomez1990a,k
5530,NinamN,s_u0073,s,,,gomez1990a,s
5531,NinamN,s_u0283,ʃ,,,gomez1990a,ʃ
5532,NinamN,h_u0068,h,,,gomez1990a,h
5533,NinamN,m_u006D,m,,,gomez1990a,m
5534,NinamN,n_u006E,n,,,gomez1990a,n
5535,NinamN,j_u006A,j,,,gomez1990a,j
5536,NinamN,w_u0077,w,,,gomez1990a,w
5537,NinamN,r_u027E,ɾ,,,gomez1990a,ɾ
5538,NinamN,i_u0069,i,,,gomez1990a,i
5539,NinamN,i_u0069u0303,ĩ,,,gomez1990a,ĩ
5540,NinamN,i_u0069u02D0,iː,,,gomez1990a,iː
5541,NinamN,i_u0069u0303u02D0,ĩː,,,gomez1990a,ĩː
5542,NinamN,i_u0268,ɨ,,,gomez1990a,ɨ
5543,NinamN,u_u0075,u,,,gomez1990a,u
5544,NinamN,u_u0075u0303,ũ,,,gomez1990a,ũ
5545,NinamN,u_u0075u02D0,uː,,,gomez1990a,uː
5546,NinamN,u_u0075u0303u02D0,ũː,,,gomez1990a,ũː
5547,NinamN,e_u0065,e,,,gomez1990a,e
5548,NinamN,e_u0065u0303,ẽ,,,gomez1990a,ẽ
5549,NinamN,e_u0065u02D0,eː,,,gomez1990a,eː
5550,NinamN,e_u0065u0303u02D0,ẽː,,,gomez1990a,ẽː
5551,NinamN,_u0259,ə,,,gomez1990a,ə
5552,NinamN,_u0259u0303,ə̃,,,gomez1990a,ə̃
5553,NinamN,_u0259u02D0,əː,,,gomez1990a,əː
5554,NinamN,_u0259u0303u02D0,ə̃ː,,,gomez1990a,ə̃ː
5555,NinamN,o_u006F,o,,,gomez1990a,o
5556,NinamN,o_u006Fu0303,õ,,,gomez1990a,õ
5557,NinamN,o_u006Fu02D0,oː,,,gomez1990a,oː
5558,NinamN,o_u006Fu0303u02D0,õː,,,gomez1990a,õː
5559,NinamN,a_u0061,a,,,gomez1990a,a
5560,NinamN,a_u0061u0303,ã,,,gomez1990a,ã
5561,NinamN,a_u0061u02D0,aː,,,gomez1990a,aː
5562,NinamN,a_u0061u0303u02D0,ãː,,,gomez1990a,ãː
5563,Nomatsiguenga,p_u0070,p,,,shaver1996a,p
5564,Nomatsiguenga,t_u0074,t,,,shaver1996a,t
5565,Nomatsiguenga,k_u006B,k,,,shaver1996a,k
5566,Nomatsiguenga,b_u0062,b,,,shaver1996a,b
5567,Nomatsiguenga,g_u0261,ɡ,,,shaver1996a,ɡ
5568,Nomatsiguenga,ts_u0074u0073,ts,,,shaver1996a,ts
5569,Nomatsiguenga,ts_u0074u0283,tʃ,,,shaver1996a,tʃ
5570,Nomatsiguenga,s_u0073,s,,,shaver1996a,s
5571,Nomatsiguenga,s_u0283,ʃ,,,shaver1996a,ʃ
5572,Nomatsiguenga,h_u0068,h,,,shaver1996a,h
5573,Nomatsiguenga,m_u006D,m,,,shaver1996a,m
5574,Nomatsiguenga,n_u006E,n,,,shaver1996a,n
5575,Nomatsiguenga,ng_u014B,ŋ,,,shaver1996a,ŋ
5576,Nomatsiguenga,n_u004E,N,,,shaver1996a,N
5577,Nomatsiguenga,j_u006A,j,,,shaver1996a,j
5578,Nomatsiguenga,r_u027E,ɾ,,,shaver1996a,ɾ
5579,Nomatsiguenga,i_u0069,i,,,shaver1996a,i
5580,Nomatsiguenga,i_u0069u02D0,iː,,,shaver1996a,iː
5581,Nomatsiguenga,ii_u0268u0069,ɨi,,,shaver1996a,ɨi
5582,Nomatsiguenga,e_u0065,e,,,shaver1996a,e
5583,Nomatsiguenga,e_u0065u02D0,eː,,,shaver1996a,eː
5584,Nomatsiguenga,o_u006F,o,,,shaver1996a,o
5585,Nomatsiguenga,o_u006Fu02D0,oː,,,shaver1996a,oː
5586,Nomatsiguenga,a_u0061,a,,,shaver1996a,a
5587,Nomatsiguenga,a_u0061u02D0,aː,,,shaver1996a,aː
5588,Nonuya,p_u0070,p,,,echeverri2012a,p
5589,Nonuya,b_u0062,b,,,echeverri2012a,b
5590,Nonuya,t_u0074,t,,,echeverri2012a,t
5591,Nonuya,d_u0064,d,,,echeverri2012a,d
5592,Nonuya,tj_u0074u02B2,tʲ,,,echeverri2012a,tʲ
5593,Nonuya,k_u006B,k,,,echeverri2012a,k
5594,Nonuya,g_u0261,ɡ,,,echeverri2012a,ɡ
5595,Nonuya,_u0294,ʔ,,,echeverri2012a,ʔ
5596,Nonuya,ts_u0074u0073,ts,,,echeverri2012a,ts
5597,Nonuya,dz_u0064u007A,dz,,,echeverri2012a,dz
5598,Nonuya,ts_u0074u0283,tʃ,,,echeverri2012a,tʃ
5599,Nonuya,dz_u0064u0292,dʒ,,,echeverri2012a,dʒ
5600,Nonuya,f_u0278,ɸ,,,echeverri2012a,ɸ
5601,Nonuya,b_u03B2,β,,,echeverri2012a,β
5602,Nonuya,s_u0283,ʃ,,,echeverri2012a,ʃ
5603,Nonuya,h_u0068,h,,,echeverri2012a,h
5604,Nonuya,m_u006D,m,,,echeverri2012a,m
5605,Nonuya,n_u006E,n,,,echeverri2012a,n
5606,Nonuya,n_u0272,ɲ,,,echeverri2012a,ɲ
5607,Nonuya,r_u027E,ɾ,,,echeverri2012a,ɾ
5608,Nonuya,i_u0069,i,,,echeverri2012a,i
5609,Nonuya,i_u0268,ɨ,,,echeverri2012a,ɨ
5610,Nonuya,u_u0075,u,,,echeverri2012a,u
5611,Nonuya,e_u0065,e,,,echeverri2012a,e
5612,Nonuya,o_u006F,o,,,echeverri2012a,o
5613,Nonuya,a_u0061,a,,,echeverri2012a,a
5614,NJuninSPQ,p_u0070,p,,,adelaar1977a,p
5615,NJuninSPQ,t_u0074,t,,,adelaar1977a,t
5616,NJuninSPQ,ts_u0074u0283,tʃ,,,adelaar1977a,tʃ
5617,NJuninSPQ,ts_u0288u0282,ʈʂ,,,adelaar1977a,ʈʂ
5618,NJuninSPQ,k_u006B,k,,,adelaar1977a,k
5619,NJuninSPQ,g_u0261,ɡ,,,adelaar1977a,ɡ
5620,NJuninSPQ,s_u0073,s,,,adelaar1977a,s
5621,NJuninSPQ,s_u0283,ʃ,,,adelaar1977a,ʃ
5622,NJuninSPQ,x_u0078,x,,,adelaar1977a,x
5623,NJuninSPQ,kh_u03C7,χ,,,adelaar1977a,χ
5624,NJuninSPQ,m_u006D,m,,,adelaar1977a,m
5625,NJuninSPQ,n_u006E,n,,,adelaar1977a,n
5626,NJuninSPQ,n_u0272,ɲ,,,adelaar1977a,ɲ
5627,NJuninSPQ,ng_u014B,ŋ,,,adelaar1977a,ŋ
5628,NJuninSPQ,j_u006A,j,,,adelaar1977a,j
5629,NJuninSPQ,w_u0077,w,,,adelaar1977a,w
5630,NJuninSPQ,r_u027E,ɾ,,,adelaar1977a,ɾ
5631,NJuninSPQ,l_u006C,l,,,adelaar1977a,l
5632,NJuninSPQ,y_u028E,ʎ,,,adelaar1977a,ʎ
5633,NJuninSPQ,i_u0069,i,,,adelaar1977a,i
5634,NJuninSPQ,i_u0069u02D0,iː,,,adelaar1977a,iː
5635,NJuninSPQ,u_u0075,u,,,adelaar1977a,u
5636,NJuninSPQ,u_u0075u02D0,uː,,,adelaar1977a,uː
5637,NJuninSPQ,a_u0061,a,,,adelaar1977a,a
5638,NJuninSPQ,a_u0061u02D0,aː,,,adelaar1977a,aː
5639,NJuninT,p_u0070,p,,,adelaar1977a,p
5640,NJuninT,t_u0074,t,,,adelaar1977a,t
5641,NJuninT,ts_u0074u0283,tʃ,,,adelaar1977a,tʃ
5642,NJuninT,ts_u0288u0282,ʈʂ,,,adelaar1977a,ʈʂ
5643,NJuninT,k_u006B,k,,,adelaar1977a,k
5644,NJuninT,b_u0062,b,,,adelaar1977a,b
5645,NJuninT,g_u0261,ɡ,,,adelaar1977a,ɡ
5646,NJuninT,s_u0073,s,,,adelaar1977a,s
5647,NJuninT,s_u0283,ʃ,,,adelaar1977a,ʃ
5648,NJuninT,x_u0078,x,,,adelaar1977a,x
5649,NJuninT,m_u006D,m,,,adelaar1977a,m
5650,NJuninT,n_u006E,n,,,adelaar1977a,n
5651,NJuninT,n_u0272,ɲ,,,adelaar1977a,ɲ
5652,NJuninT,ng_u014B,ŋ,,,adelaar1977a,ŋ
5653,NJuninT,j_u006A,j,,,adelaar1977a,j
5654,NJuninT,w_u0077,w,,,adelaar1977a,w
5655,NJuninT,r_u027E,ɾ,,,adelaar1977a,ɾ
5656,NJuninT,l_u006C,l,,,adelaar1977a,l
5657,NJuninT,y_u028E,ʎ,,,adelaar1977a,ʎ
5658,NJuninT,i_u0069,i,,,adelaar1977a,i
5659,NJuninT,i_u0069u02D0,iː,,,adelaar1977a,iː
5660,NJuninT,u_u0075,u,,,adelaar1977a,u
5661,NJuninT,u_u0075u02D0,uː,,,adelaar1977a,uː
5662,NJuninT,a_u0061,a,,,adelaar1977a,a
5663,NJuninT,a_u0061u02D0,aː,,,adelaar1977a,aː
5664,EmberaN,kh_u006Bu02B0,kʰ,,,ben2000a,kʰ
5665,EmberaN,p_u0070,p,,,ben2000a,p
5666,EmberaN,t_u0074,t,,,ben2000a,t
5667,EmberaN,k_u006B,k,,,ben2000a,k
5668,EmberaN,b_u0062,b,,,ben2000a,b
5669,EmberaN,d_u0064,d,,,ben2000a,d
5670,EmberaN,g_u0261,ɡ,,,ben2000a,ɡ
5671,EmberaN,b_u0253,ɓ,,,ben2000a,ɓ
5672,EmberaN,d_u0257,ɗ,,,ben2000a,ɗ
5673,EmberaN,g_u0260,ɠ,,,ben2000a,ɠ
5674,EmberaN,ts_u0074u0073,ts,,,ben2000a,ts
5675,EmberaN,ts_u0074u0283,tʃ,,,ben2000a,tʃ
5676,EmberaN,s_u0073,s,,,ben2000a,s
5677,EmberaN,h_u0068,h,,,ben2000a,h
5678,EmberaN,m_u006D,m,,,ben2000a,m
5679,EmberaN,n_u006E,n,,,ben2000a,n
5680,EmberaN,j_u006A,j,,,ben2000a,j
5681,EmberaN,w_u0077,w,,,ben2000a,w
5682,EmberaN,r_u0072,r,,,ben2000a,r
5683,EmberaN,r_u027E,ɾ,,,ben2000a,ɾ
5684,EmberaN,i_u0069,i,,,ben2000a,i
5685,EmberaN,i_u0069u0303,ĩ,,,ben2000a,ĩ
5686,EmberaN,w_u026F,ɯ,,,ben2000a,ɯ
5687,EmberaN,w_u026Fu0303,ɯ̃,,,ben2000a,ɯ̃
5688,EmberaN,u_u0075,u,,,ben2000a,u
5689,EmberaN,u_u0075u0303,ũ,,,ben2000a,ũ
5690,EmberaN,e_u0065,e,,,ben2000a,e
5691,EmberaN,e_u0065u0303,ẽ,,,ben2000a,ẽ
5692,EmberaN,o_u006F,o,,,ben2000a,o
5693,EmberaN,o_u006Fu0303,õ,,,ben2000a,õ
5694,EmberaN,a_u0061,a,,,ben2000a,a
5695,EmberaN,a_u0061u0303,ã,,,ben2000a,ã
5696,Nukak,p_u0070,p,,,mahecha2000a,p
5697,Nukak,t_u0074,t,,,mahecha2000a,t
5698,Nukak,c_u0063,c,,,mahecha2000a,c
5699,Nukak,k_u006B,k,,,mahecha2000a,k
5700,Nukak,_u0294,ʔ,,,mahecha2000a,ʔ
5701,Nukak,b_u0062,b,,,mahecha2000a,b
5702,Nukak,d_u0064,d,,,mahecha2000a,d
5703,Nukak,j_u025F,ɟ,,,mahecha2000a,ɟ
5704,Nukak,g_u0261,ɡ,,,mahecha2000a,ɡ
5705,Nukak,h_u0068,h,,,mahecha2000a,h
5706,Nukak,w_u0077,w,,,mahecha2000a,w
5707,Nukak,r_u027E,ɾ,,,mahecha2000a,ɾ
5708,Nukak,i_u0069,i,,,mahecha2000a,i
5709,Nukak,i_u0069u0303,ĩ,,,mahecha2000a,ĩ
5710,Nukak,i_u0268,ɨ,,,mahecha2000a,ɨ
5711,Nukak,i_u0268u0303,ɨ̃,,,mahecha2000a,ɨ̃
5712,Nukak,u_u0075,u,,,mahecha2000a,u
5713,Nukak,u_u0075u0303,ũ,,,mahecha2000a,ũ
5714,Nukak,e_u025B,ɛ,,,mahecha2000a,ɛ
5715,Nukak,e_u025Bu0303,ɛ̃,,,mahecha2000a,ɛ̃
5716,Nukak,_u028C,ʌ,,,mahecha2000a,ʌ
5717,Nukak,_u028Cu0303,ʌ̃,,,mahecha2000a,ʌ̃
5718,Nukak,a_u0061,a,,,mahecha2000a,a
5719,Nukak,a_u0061u0303,ã,,,mahecha2000a,ã
5720,Nukini,p_u0070,p,,,gomes2009a,p
5721,Nukini,b_u0062,b,,,gomes2009a,b
5722,Nukini,t_u0074,t,,,gomes2009a,t
5723,Nukini,k_u006B,k,,,gomes2009a,k
5724,Nukini,f_u0066,f,,,gomes2009a,f
5725,Nukini,v_u0076,v,,,gomes2009a,v
5726,Nukini,s_u0073,s,,,gomes2009a,s
5727,Nukini,x_u0078,x,,,gomes2009a,x
5728,Nukini,m_u006D,m,,,gomes2009a,m
5729,Nukini,n_u006E,n,,,gomes2009a,n
5730,Nukini,ng_u014B,ŋ,,,gomes2009a,ŋ
5731,Nukini,j_u006A,j,,,gomes2009a,j
5732,Nukini,w_u0077,w,,,gomes2009a,w
5733,Nukini,r_u027E,ɾ,,,gomes2009a,ɾ
5734,Nukini,i_u0069,i,,,gomes2009a,i
5735,Nukini,i_u0069u0303,ĩ,,,gomes2009a,ĩ
5736,Nukini,u_u0075,u,,,gomes2009a,u
5737,Nukini,u_u0075u0303,ũ,,,gomes2009a,ũ
5738,Nukini,a_u0061,a,,,gomes2009a,a
5739,Nukini,a_u0061u0303,ã,,,gomes2009a,ã
5740,Ocaina,p_u0070,p,,,agnew1957a,p
5741,Ocaina,b_u0062,b,,,agnew1957a,b
5742,Ocaina,t_u0074,t,,,agnew1957a,t
5743,Ocaina,tj_u0074u02B2,tʲ,,,agnew1957a,tʲ
5744,Ocaina,dj_u0064u02B2,dʲ,,,agnew1957a,dʲ
5745,Ocaina,k_u006B,k,,,agnew1957a,k
5746,Ocaina,g_u0261,ɡ,,,agnew1957a,ɡ
5747,Ocaina,_u0294,ʔ,,,agnew1957a,ʔ
5748,Ocaina,ts_u0074u0073,ts,,,agnew1957a,ts
5749,Ocaina,dz_u0064u007A,dz,,,agnew1957a,dz
5750,Ocaina,ts_u0074u0283,tʃ,,,agnew1957a,tʃ
5751,Ocaina,dz_u0064u0292,dʒ,,,agnew1957a,dʒ
5752,Ocaina,f_u0278,ɸ,,,agnew1957a,ɸ
5753,Ocaina,b_u03B2,β,,,agnew1957a,β
5754,Ocaina,s_u0073,s,,,agnew1957a,s
5755,Ocaina,s_u0283,ʃ,,,agnew1957a,ʃ
5756,Ocaina,z_u0292,ʒ,,,agnew1957a,ʒ
5757,Ocaina,x_u0078,x,,,agnew1957a,x
5758,Ocaina,h_u0068,h,,,agnew1957a,h
5759,Ocaina,m_u006D,m,,,agnew1957a,m
5760,Ocaina,m_u006Du02D0,mː,,,agnew1957a,mː
5761,Ocaina,n_u006E,n,,,agnew1957a,n
5762,Ocaina,n_u006Eu02D0,nː,,,agnew1957a,nː
5763,Ocaina,n_u0272,ɲ,,,agnew1957a,ɲ
5764,Ocaina,n_u0272u02D0,ɲː,,,agnew1957a,ɲː
5765,Ocaina,r_u027E,ɾ,,,agnew1957a,ɾ
5766,Ocaina,i_u0069,i,,,agnew1957a,i
5767,Ocaina,i_u0069u0303,ĩ,,,agnew1957a,ĩ
5768,Ocaina,i_u0268,ɨ,,,agnew1957a,ɨ
5769,Ocaina,i_u0268u0303,ɨ̃,,,agnew1957a,ɨ̃
5770,Ocaina,e_u0065,e,,,agnew1957a,e
5771,Ocaina,o_u006F,o,,,agnew1957a,o
5772,Ocaina,o_u006Fu0303,õ,,,agnew1957a,õ
5773,Ocaina,a_u0061,a,,,agnew1957a,a
5774,Ocaina,a_u0061u0303,ã,,,agnew1957a,ã
5775,Ofaye,t_u0074,t,,,oliveira2006a,t
5776,Ofaye,ts_u0074u0283,tʃ,,,oliveira2006a,tʃ
5777,Ofaye,k_u006B,k,,,oliveira2006a,k
5778,Ofaye,kw_u006Bu02B7,kʷ,,,oliveira2006a,kʷ
5779,Ofaye,_u0294,ʔ,,,oliveira2006a,ʔ
5780,Ofaye,d_u0064,d,,,oliveira2006a,d
5781,Ofaye,dz_u0064u0292,dʒ,,,oliveira2006a,dʒ
5782,Ofaye,g_u0261,ɡ,,,oliveira2006a,ɡ
5783,Ofaye,s_u0283,ʃ,,,oliveira2006a,ʃ
5784,Ofaye,h_u0068,h,,,oliveira2006a,h
5785,Ofaye,n_u006E,n,,,oliveira2006a,n
5786,Ofaye,j_u006A,j,,,oliveira2006a,j
5787,Ofaye,w_u0077,w,,,oliveira2006a,w
5788,Ofaye,r_u027E,ɾ,,,oliveira2006a,ɾ
5789,Ofaye,i_u0069,i,,,oliveira2006a,i
5790,Ofaye,i_u0069u0303,ĩ,,,oliveira2006a,ĩ
5791,Ofaye,e_u0065,e,,,oliveira2006a,e
5792,Ofaye,e_u0065u0303,ẽ,,,oliveira2006a,ẽ
5793,Ofaye,o_u006F,o,,,oliveira2006a,o
5794,Ofaye,o_u006Fu0303,õ,,,oliveira2006a,õ
5795,Ofaye,_u0259,ə,,,oliveira2006a,ə
5796,Ofaye,e_u025B,ɛ,,,oliveira2006a,ɛ
5797,Ofaye,a_u0061,a,,,oliveira2006a,a
5798,Ofaye,a_u0061u0303,ã,,,oliveira2006a,ã
5799,Omagua,p_u0070,p,,,sandy2014a,p
5800,Omagua,t_u0074,t,,,sandy2014a,t
5801,Omagua,k_u006B,k,,,sandy2014a,k
5802,Omagua,kw_u006Bu02B7,kʷ,,,sandy2014a,kʷ
5803,Omagua,ts_u0074u0073,ts,,,sandy2014a,ts
5804,Omagua,ts_u0074u0283,tʃ,,,sandy2014a,tʃ
5805,Omagua,s_u0073,s,,,sandy2014a,s
5806,Omagua,s_u0283,ʃ,,,sandy2014a,ʃ
5807,Omagua,m_u006D,m,,,sandy2014a,m
5808,Omagua,n_u006E,n,,,sandy2014a,n
5809,Omagua,j_u006A,j,,,sandy2014a,j
5810,Omagua,w_u0077,w,,,sandy2014a,w
5811,Omagua,r_u027E,ɾ,,,sandy2014a,ɾ
5812,Omagua,i_u0069,i,,,sandy2014a,i
5813,Omagua,i_u0268,ɨ,,,sandy2014a,ɨ
5814,Omagua,u_u0075,u,,,sandy2014a,u
5815,Omagua,i_u026A,ɪ,,,sandy2014a,ɪ
5816,Omagua,a_u0061,a,,,sandy2014a,a
5817,Omurano,p_u0070,p,,,ohagan2015a,p
5818,Omurano,t_u0074,t,,,ohagan2015a,t
5819,Omurano,ts_u0074u0283,tʃ,,,ohagan2015a,tʃ
5820,Omurano,b_u0062,b,,,ohagan2015a,b
5821,Omurano,m_u006D,m,,,ohagan2015a,m
5822,Omurano,n_u006E,n,,,ohagan2015a,n
5823,Omurano,n_u0272,ɲ,,,ohagan2015a,ɲ
5824,Omurano,j_u006A,j,,,ohagan2015a,j
5825,Omurano,r_u027E,ɾ,,,ohagan2015a,ɾ
5826,Omurano,l_u006C,l,,,ohagan2015a,l
5827,Omurano,i_u0069,i,,,ohagan2015a,i
5828,Omurano,i_u0069u0303,ĩ,,,ohagan2015a,ĩ
5829,Omurano,u_u0075,u,,,ohagan2015a,u
5830,Omurano,u_u0075u0303,ũ,,,ohagan2015a,ũ
5831,Omurano,e_u0065,e,,,ohagan2015a,e
5832,Omurano,e_u0065u0303,ẽ,,,ohagan2015a,ẽ
5833,Omurano,o_u006F,o,,,ohagan2015a,o
5834,Omurano,o_u006Fu0303,õ,,,ohagan2015a,õ
5835,Omurano,a_u0061,a,,,ohagan2015a,a
5836,Omurano,a_u0061u0303,ã,,,ohagan2015a,ã
5837,OroWin,p_u0070,p,,,popky1999a,p
5838,OroWin,tb_u0074u032Au0299,t̪ʙ,,,popky1999a,t̪ʙ
5839,OroWin,t_u0074,t,,,popky1999a,t
5840,OroWin,k_u006B,k,,,popky1999a,k
5841,OroWin,_u0294,ʔ,,,popky1999a,ʔ
5842,OroWin,f_u0278,ɸ,,,popky1999a,ɸ
5843,OroWin,s_u0073,s,,,popky1999a,s
5844,OroWin,m_u006D,m,,,popky1999a,m
5845,OroWin,n_u006E,n,,,popky1999a,n
5846,OroWin,j_u006A,j,,,popky1999a,j
5847,OroWin,w_u0077,w,,,popky1999a,w
5848,OroWin,r_u027E,ɾ,,,popky1999a,ɾ
5849,OroWin,i_u0069,i,,,popky1999a,i
5850,OroWin,y_u028F,ʏ,,,popky1999a,ʏ
5851,OroWin,e_u0065,e,,,popky1999a,e
5852,OroWin,o_u006F,o,,,popky1999a,o
5853,OroWin,a_u0061,a,,,popky1999a,a
5854,Pacahuara,p_u0070,p,,,tallman2012a,p
5855,Pacahuara,t_u0074,t,,,tallman2012a,t
5856,Pacahuara,k_u006B,k,,,tallman2012a,k
5857,Pacahuara,_u0294,ʔ,,,tallman2012a,ʔ
5858,Pacahuara,ts_u0074u0073,ts,,,tallman2012a,ts
5859,Pacahuara,ts_u0074u0283,tʃ,,,tallman2012a,tʃ
5860,Pacahuara,b_u03B2,β,,,tallman2012a,β
5861,Pacahuara,s_u0073,s,,,tallman2012a,s
5862,Pacahuara,s_u0283,ʃ,,,tallman2012a,ʃ
5863,Pacahuara,s_u0282,ʂ,,,tallman2012a,ʂ
5864,Pacahuara,h_u0068,h,,,tallman2012a,h
5865,Pacahuara,m_u006D,m,,,tallman2012a,m
5866,Pacahuara,n_u006E,n,,,tallman2012a,n
5867,Pacahuara,j_u006A,j,,,tallman2012a,j
5868,Pacahuara,w_u0077,w,,,tallman2012a,w
